,word,x,y
2850,peered,-1.1491421461105347,-0.12054366618394852
2851,creatures,-0.11450300365686417,-0.08965852111577988
2852,outlaw,1.1520026922225952,0.04275042563676834
2853,smith,0.28585323691368103,0.21610720455646515
2854,continued,-0.008586661890149117,-0.3401700258255005
2855,auburn,-0.7711676955223083,0.06915828585624695
2856,Whispering,0.7431707382202148,0.17552311718463898
2857,hostages,1.1752012968063354,-0.5556722283363342
2858,Piper,0.830411970615387,-0.21172961592674255
2859,pile,-1.1817845106124878,0.16880939900875092
2860,build,-0.1774299591779709,-0.25149139761924744
2861,length,-0.6392711997032166,0.30156055092811584
2862,Without,0.5055530667304993,-0.5928111672401428
2863,backs,-0.8031371831893921,0.0809059664607048
2864,boats,-0.5694832801818848,0.09500110894441605
2865,beds,-0.3770054578781128,-0.3157818913459778
2866,Viserion,-1.121135950088501,0.15573647618293762
2867,Suddenly,-0.724520206451416,-0.9083921313285828
2868,Kill,0.3047930896282196,-1.1625372171401978
2869,inch,-0.7440306544303894,-0.22117653489112854
2870,innkeep,0.02727232314646244,-0.3927858769893646
2871,Yunkish,0.5288030505180359,-0.0834827795624733
2872,Dustin,0.570766806602478,-0.12213283777236938
2873,frighten,0.16966672241687775,-1.6293567419052124
2874,flapped,-0.9402379989624023,0.6484312415122986
2875,suit,0.08534995466470718,-0.037035975605249405
2876,islands,-0.30748721957206726,0.41755354404449463
2877,hopped,-0.5846137404441833,-0.2699156403541565
2878,Put,-0.4144984483718872,-0.7303018569946289
2879,whirled,-1.364810585975647,-0.1602156013250351
2880,purse,-0.17343595623970032,-0.589878261089325
2881,Lollys,0.6370590329170227,-0.44643205404281616
2882,shade,-0.4140322208404541,-0.09470223635435104
2883,hearts,-0.41068345308303833,-0.3058949112892151
2884,stable,-0.8449859023094177,-0.1517937034368515
2885,hounds,-0.34153154492378235,0.019868187606334686
2886,prey,-0.6090297102928162,-0.20537111163139343
2887,forgot,-0.22472259402275085,-0.9936883449554443
2888,villages,-0.1446274369955063,-0.1973477154970169
2889,pushing,-0.9770123362541199,0.2836736738681793
2890,fuck,-0.11572393774986267,-1.21934175491333
2891,Mole,0.11530929803848267,-0.10294216871261597
2892,leaning,-0.8516495227813721,0.3229416608810425
2893,lordling,0.22734351456165314,-0.7138572335243225
2894,debts,0.7857673168182373,-0.8507715463638306
2895,southron,0.23940087854862213,-0.43459004163742065
2896,holdfast,-0.6856419444084167,-0.1910606026649475
2897,bowels,-0.41576042771339417,-0.31195154786109924
2898,base,-0.8075389862060547,0.329944372177124
2899,kraken,0.21898654103279114,0.2532305419445038
2900,sucked,-1.1087636947631836,-0.3488769829273224
2901,silvery,-1.1959285736083984,0.7167166471481323
2902,protection,0.24007447063922882,-0.9504231214523315
2903,stench,-0.7947378754615784,-0.03153349459171295
2904,Nine,0.6154903173446655,0.1370924860239029
2905,handmaids,-0.06510961800813675,-0.33435386419296265
2906,possible,0.39535021781921387,-1.2382405996322632
2907,scar,-0.7789007425308228,-0.1642049252986908
2908,melted,-1.087838888168335,-0.042200978845357895
2909,mouse,-0.6982581615447998,-0.48576676845550537
2910,underneath,-1.369357705116272,-0.017734063789248466
2911,bricks,-0.9714191555976868,0.3117750883102417
2912,freedmen,0.5474373698234558,0.037278614938259125
2913,Wedding,1.5430434942245483,0.4410126507282257
2914,Wun,0.5705773830413818,-0.4763559103012085
2915,AND,1.9445770978927612,1.2608360052108765
2916,solemn,0.025457313284277916,-0.31118160486221313
2917,mock,0.3741321265697479,-0.7413882613182068
2918,breathe,-1.1608723402023315,-1.4563400745391846
2919,poppy,-0.47371768951416016,-0.8208974003791809
2920,jerkin,-1.1759874820709229,0.641160786151886
2921,fewer,0.22676846385002136,-0.3590243458747864
2922,spilled,-0.6363375186920166,0.15516525506973267
2923,Isles,0.7734701633453369,0.6793390512466431
2924,flowing,-0.8649828433990479,0.7445239424705505
2925,press,-0.49103301763534546,-0.4703799784183502
2926,stabbed,-0.5914607048034668,-0.16185739636421204
2927,anyway,-0.42204585671424866,-1.3872798681259155
2928,desperate,-0.10230196267366409,-1.2334280014038086
2929,mocking,-0.19626152515411377,-0.8709042072296143
2930,twins,1.0927801132202148,0.03416968509554863
2931,speaks,1.0327261686325073,-0.9291093349456787
2932,traitors,0.3976362645626068,-0.7781975865364075
2933,searching,-0.4783250093460083,-0.6403451561927795
2934,apples,-0.5225287079811096,0.33285173773765564
2935,damn,-0.15105238556861877,-1.1095317602157593
2936,collapsed,-0.6879885792732239,0.357401043176651
2937,War,1.1460331678390503,-0.31148678064346313
2938,sheath,-1.0836715698242188,-0.15070007741451263
2939,scratched,-0.6072493195533752,-0.2551383972167969
2940,Desmond,0.6341776847839355,-0.5017845630645752
2941,raiders,0.3840574026107788,0.22806419432163239
2942,gathering,-0.3395948112010956,-0.07403108477592468
2943,rush,-1.0321288108825684,-0.48003339767456055
2944,crashed,-1.1652553081512451,0.49911069869995117
2945,endless,-0.7159448266029358,0.24442526698112488
2946,greater,0.49644768238067627,-0.38328099250793457
2947,chief,1.131761074066162,0.7849301099777222
2948,Hightower,1.3405896425247192,0.3091124892234802
2949,seas,-0.07432528585195541,0.12891481816768646
2950,awake,-0.9867660403251648,-1.077187180519104
2951,vile,0.4547581970691681,-0.8029488325119019
2952,benches,-0.6852098107337952,0.30737602710723877
2953,crimes,0.5854688286781311,-1.205315113067627
2954,eagle,-0.7488126754760742,0.06872525066137314
2955,Viper,0.7409402132034302,0.03861252963542938
2956,Reach,1.0897473096847534,0.33851104974746704
2957,Beasts,0.10761475563049316,-0.0373506061732769
2958,Harry,1.0218186378479004,-0.15631625056266785
2959,Obara,0.4730505645275116,-0.8469899892807007
2960,Help,-0.17003683745861053,-1.1279553174972534
2961,stern,-0.26031291484832764,0.009187121875584126
2962,important,0.636925220489502,-1.254040002822876
2963,whiskers,-0.3941246271133423,0.16942346096038818
2964,damned,-0.14218507707118988,-1.09561026096344
2965,Must,0.32815152406692505,-1.5233110189437866
2966,rooms,-0.200271338224411,-0.23514892160892487
2967,priestess,0.588886022567749,-0.11294690519571304
2968,approach,-0.511907160282135,-0.6884889602661133
2969,lurched,-0.7090336680412292,-0.27154678106307983
2970,trimmed,-0.9218342304229736,0.6028165221214294
2971,cart,-0.9118003845214844,-0.06547453254461288
2972,animal,-0.9484838843345642,-0.22193554043769836
2973,net,-0.8873237371444702,-0.3907912075519562
2974,studded,-0.9389129877090454,1.2507272958755493
2975,manhood,-0.41135817766189575,-0.668088972568512
2976,approached,-0.33208760619163513,-0.3507730960845947
2977,packed,-0.9693924188613892,0.2749131917953491
2978,charged,-0.3235360085964203,-0.20286116003990173
2979,haven,-0.2073829025030136,-1.317643165588379
2980,pillow,-0.6797124147415161,-0.28880131244659424
2981,happening,-0.3904474675655365,-1.2104160785675049
2982,colder,-0.9786446690559387,-0.8732385039329529
2983,sniffing,-0.7639432549476624,-0.29056280851364136
2984,glimpse,-0.5580255389213562,-0.44087639451026917
2985,Biter,-0.8143308162689209,-0.5232434868812561
2986,oldest,0.792806088924408,0.2872246503829956
2987,Dywen,-0.35464268922805786,-0.4031844735145569
2988,marching,0.011789092794060707,-0.48828214406967163
2989,eunuchs,0.010206207633018494,-0.3620333671569824
2990,Stranger,-0.6225339770317078,-0.5800805687904358
2991,trembling,-1.1545324325561523,-0.7948352694511414
2992,praying,0.06527014821767807,-1.095879077911377
2993,roses,-0.7967381477355957,0.17197871208190918
2994,content,0.2507114112377167,-1.0421268939971924
2995,wars,0.5401660799980164,-0.664829432964325
2996,Besides,0.3694087266921997,-0.8332589268684387
2997,street,-1.0133635997772217,-0.017387939617037773
2998,Blount,0.2108948826789856,-0.3711548447608948
2999,train,0.19259557127952576,-0.09493882954120636
3000,trap,-0.30477383732795715,-0.9724075794219971
3001,spearmen,-0.4671366214752197,0.5434958934783936
3002,kneel,0.4468693733215332,-1.0103988647460938
3003,interest,0.339210569858551,-0.9038894772529602
3004,bathed,-0.7422274351119995,-0.10624826699495316
3005,drawbridge,-0.836891770362854,0.2985662817955017
3006,formed,-0.5604321360588074,0.3869096636772156
3007,rid,0.43333837389945984,-1.2260916233062744
3008,ruined,-0.31763026118278503,-0.17583510279655457
3009,Steward,1.1336126327514648,0.3428308069705963
3010,Westerosi,0.7579179406166077,-0.3708702027797699
3011,Stormcrows,1.088006854057312,-0.24320174753665924
3012,Shireen,0.6595211625099182,-0.5318479537963867
3013,lonely,-0.18497805297374725,-0.7043880224227905
3014,restless,-0.7089792490005493,-0.49179425835609436
3015,gallery,-0.4947439432144165,0.3655673861503601
3016,glove,-1.0617895126342773,-0.26274484395980835
3017,nowhere,-0.5463876724243164,-0.6191067695617676
3018,root,-0.9416808485984802,0.04937300458550453
3019,gives,0.6239914298057556,-1.032503604888916
3020,sits,0.6298285722732544,-0.46990686655044556
3021,summon,0.30015966296195984,-0.9616004824638367
3022,despite,-0.3638647794723511,-0.45067504048347473
3023,Andals,0.8521175384521484,0.3305405378341675
3024,spared,0.2607538104057312,-0.9313045144081116
3025,polished,-1.0852164030075073,0.6410718560218811
3026,Next,0.07025956362485886,-0.8491603136062622
3027,gatehouse,-0.896224319934845,0.32762888073921204
3028,drums,-0.6354259848594666,0.3638574481010437
3029,moments,-0.6524454355239868,-0.5313332080841064
3030,dungeon,-0.3399886190891266,-0.5935208797454834
3031,mothers,0.5596446394920349,0.005890754982829094
3032,wicked,-0.04853815212845802,-1.049643635749817
3033,spend,0.24585865437984467,-1.263349175453186
3034,blurted,0.23126180469989777,-1.3069050312042236
3035,Stop,-0.23427556455135345,-1.2681949138641357
3036,Longclaw,-0.8835622668266296,-0.4420613646507263
3037,butter,-0.8587325215339661,0.40778011083602905
3038,Yohn,1.511178970336914,0.1814037412405014
3039,rebellion,1.0096415281295776,-0.12332431972026825
3040,suffered,0.3244606554508209,-0.8467409610748291
3041,Rakharo,-0.30749720335006714,-0.33897867798805237
3042,quill,-0.39886870980262756,-0.15351665019989014
3043,floating,-1.154026746749878,0.4993131458759308
3044,eastern,-0.7685296535491943,0.6641070246696472
3045,pigs,-0.354726642370224,0.11279992014169693
3046,kisses,-0.401956170797348,-0.6748039126396179
3047,rags,-1.2714483737945557,-0.20172245800495148
3048,worthy,0.7887697219848633,-0.8686388731002808
3049,quarrel,-0.3220740556716919,-0.7425514459609985
3050,Marbrand,0.7077794075012207,0.2088382989168167
3051,fog,-1.291246771812439,-0.2512306571006775
3052,Yarwyck,0.47182685136795044,-0.3121773600578308
3053,feeble,0.3078928291797638,-0.7881230711936951
3054,veins,-0.4313521385192871,0.1682901531457901
3055,sixty,0.13487733900547028,0.08062117546796799
3056,wherever,-0.4649902582168579,-0.896238386631012
3057,grace,0.39119037985801697,-0.8013908267021179
3058,Conqueror,0.7375985383987427,-0.17932626605033875
3059,darker,-0.7577434778213501,-0.362870991230011
3060,helms,-0.7805643677711487,0.9781211018562317
3061,nurse,0.06600900739431381,-0.7904096245765686
3062,cask,-0.8182913064956665,0.11558178067207336
3063,visited,0.6937248706817627,-0.31157582998275757
3064,liege,1.2915400266647339,-0.8996383547782898
3065,grin,-0.6347048878669739,-0.8164130449295044
3066,orders,0.27196112275123596,-0.5200172662734985
3067,freed,0.8465166091918945,-0.5077112913131714
3068,sufficient,0.3973293602466583,-0.9098518490791321
3069,calm,-0.4923093020915985,-0.9104173183441162
3070,tub,-0.9401015043258667,-0.02420290932059288
3071,soiled,-0.8271581530570984,-0.1767726093530655
3072,Robin,0.5411297082901001,0.1850714534521103
3073,Tytos,1.084425687789917,0.02218625135719776
3074,ashore,-0.3105423152446747,-0.5255200862884521
3075,manner,0.11384141445159912,-0.3387598693370819
3076,septons,0.38580071926116943,-0.1926388442516327
3077,Botley,0.469174325466156,0.2259187400341034
3078,barred,-0.7753002643585205,-0.1622544527053833
3079,Vaes,0.07291975617408752,-0.008900563232600689
3080,suspiciously,-0.4588463008403778,-0.7597666382789612
3081,beginning,-0.248792365193367,-0.899729311466217
3082,Square,1.3964778184890747,0.5129914283752441
3083,Flint,0.5480565428733826,0.480343222618103
3084,Poole,0.23666879534721375,-0.7152546644210815
3085,warning,-0.0806930735707283,-0.7082709670066833
3086,harp,-0.2859437167644501,-0.057382818311452866
3087,thigh,-1.299298644065857,0.19530576467514038
3088,braid,-0.9842868447303772,0.23101456463336945
3089,relief,-0.2948095202445984,-0.8948580622673035
3090,Yronwood,1.1487733125686646,0.2502295970916748
3091,Jarl,-0.20064353942871094,-0.2822561264038086
3092,Kraznys,-0.12267185747623444,-0.5126915574073792
3093,waif,-0.4805501699447632,-1.0518183708190918
3094,KING,1.606920599937439,1.432685136795044
3095,comet,-0.5960772633552551,-0.3308058977127075
3096,Seaworth,0.4016115665435791,-0.42643481492996216
3097,points,-0.9703913927078247,0.27400657534599304
3098,jewels,-0.356038898229599,-0.04367612674832344
3099,preferred,0.23371826112270355,-0.3370310962200165
3100,crystal,-0.6103260517120361,0.4923238158226013
3101,Poor,-0.1044095829129219,-0.3867347538471222
3102,belong,0.4652290642261505,-1.1797590255737305
3103,pick,-0.1501869112253189,-0.6910240054130554
3104,deaf,-0.06877131760120392,-0.9338209629058838
3105,weapon,-0.23716643452644348,-0.6680365800857544
3106,Vardis,-0.14274606108665466,-0.2607264220714569
3107,abruptly,-0.374004989862442,-0.4042551815509796
3108,sore,-0.5871357321739197,-0.6973333954811096
3109,rested,-0.7974051833152771,-0.14325004816055298
3110,curses,-0.643124520778656,-0.029439274221658707
3111,stout,-0.21301621198654175,0.7382275462150574
3112,shove,-0.7009111046791077,-0.5223321914672852
3113,ransom,0.7419160604476929,-1.0996865034103394
3114,concerned,0.592528760433197,-0.9717116951942444
3115,protected,0.0838555097579956,-0.14539480209350586
3116,captured,0.664432168006897,-0.22130097448825836
3117,proof,0.23207728564739227,-1.3939335346221924
3118,Say,0.4300372302532196,-1.5745755434036255
3119,gasped,-0.6796719431877136,-0.699252188205719
3120,trading,0.20579737424850464,0.3323513865470886
3121,bedding,0.24847137928009033,-0.7233943939208984
3122,wrists,-1.093854308128357,-0.05293611064553261
3123,chunk,-1.187904953956604,0.16674044728279114
3124,Galbart,0.6522853970527649,-0.057617053389549255
3125,moat,-0.9968446493148804,0.5005493760108948
3126,lemon,-0.5724068284034729,-0.1911425143480301
3127,wights,-0.543237566947937,-0.5767664313316345
3128,Companions,0.38778814673423767,0.08881938457489014
3129,wroth,0.3806569576263428,-0.9695045351982117
3130,terrace,-0.8812243938446045,0.23501519858837128
3131,Slayer,0.27397388219833374,-1.0938743352890015
3132,writing,-0.02522532269358635,-0.4131482243537903
3133,SANSA,1.036560297012329,0.5749658942222595
3134,beckoned,0.09102144092321396,-0.7373200058937073
3135,fearsome,0.061858806759119034,-0.09838949888944626
3136,Dalla,0.24414165318012238,-0.8681114912033081
3137,swinging,-1.1135022640228271,0.18318994343280792
3138,amused,0.6288373470306396,-0.7881395816802979
3139,yielded,0.43027636408805847,-0.8228723406791687
3140,Surely,1.0196900367736816,-1.203652024269104
3141,hideous,-0.4804943799972534,-0.35167956352233887
3142,tearing,-1.4713143110275269,0.15106257796287537
3143,rushes,-1.1402148008346558,0.2448427379131317
3144,uncertain,0.6916817426681519,0.06406252086162567
3145,silently,-0.9053113460540771,-0.3429153859615326
3146,chests,-0.5240442752838135,0.4893781542778015
3147,wiser,0.4377182722091675,-1.4568427801132202
3148,combat,0.9652771949768066,-0.15567152202129364
3149,crash,-1.2533824443817139,0.18933384120464325
3150,reins,-0.9481585621833801,-0.47630423307418823
3151,inclined,0.5278956890106201,-0.9901478886604309
3152,suspected,0.3616798222064972,-0.8990532755851746
3153,stiffly,0.005072982516139746,-0.6937727332115173
3154,tidings,0.6936172246932983,-1.2625974416732788
3155,opening,-0.9888019561767578,-0.16995149850845337
3156,threat,0.09779871255159378,-1.0792968273162842
3157,Seagard,1.3590400218963623,0.38663843274116516
3158,ridge,-1.0420987606048584,0.3787090480327606
3159,flee,-0.234345480799675,-0.9945034384727478
3160,jade,-0.8169313073158264,1.5545175075531006
3161,whispers,-0.057202134281396866,-0.7501189112663269
3162,lace,-0.5704533457756042,0.5963453650474548
3163,sunset,-0.5265128016471863,-0.1681681126356125
3164,maegi,0.6395270228385925,-0.5246859192848206
3165,Rhoyne,0.08785145729780197,0.17272822558879852
3166,spiked,-0.5344727039337158,0.5531868934631348
3167,shot,-1.008744478225708,-0.3172261416912079
3168,demon,0.16474708914756775,-0.07619937509298325
3169,mule,-0.20566588640213013,-0.1093587726354599
3170,cutting,-0.7372002601623535,-0.24702560901641846
3171,teats,-0.2706978917121887,-0.50379478931427
3172,smash,-0.7370975017547607,-0.7747895121574402
3173,Dayne,1.1809786558151245,-0.1445481777191162
3174,staggered,-1.0948396921157837,0.041556183248758316
3175,Swyft,1.0370194911956787,0.3100094497203827
3176,floated,-1.1232281923294067,0.65028977394104
3177,JAIME,1.619910478591919,0.8550503849983215
3178,Waynwood,1.5301015377044678,0.16806602478027344
3179,Jack,0.15940618515014648,-0.0037896933499723673
3180,Meereenese,0.3875714838504791,0.03952282667160034
3181,Saltpans,0.4080813229084015,-0.5816065073013306
3182,Halfmaester,0.0655345469713211,-0.6312135457992554
3183,inner,-0.9398450255393982,0.5568829774856567
3184,returning,0.37773415446281433,-0.4607257544994354
3185,ink,-0.5590716004371643,-0.021224578842520714
3186,poked,-1.350045919418335,0.027304695919156075
3187,stubbornly,0.08148221671581268,-1.156396508216858
3188,theirs,0.013594184070825577,-0.814268946647644
3189,tightly,-1.1649434566497803,-0.2977265417575836
3190,Crows,0.6248572468757629,0.4381162226200104
3191,crypts,-0.4073701798915863,-0.7355031371116638
3192,certainty,0.1953565776348114,-1.3504273891448975
3193,Fat,0.4637703597545624,-0.15724478662014008
3194,filthy,-0.598010778427124,-0.22444002330303192
3195,ripe,-0.4463278651237488,-0.29436400532722473
3196,halfway,-0.9131464958190918,0.10137783735990524
3197,nature,0.7296332120895386,-0.7778587341308594
3198,sire,0.6111834049224854,-1.1333038806915283
3199,wealth,0.581136167049408,-0.3590712249279022
3200,scouts,0.6677040457725525,0.26136115193367004
3201,garden,-0.6822729706764221,0.19375188648700714
3202,setting,-0.8283024430274963,-0.004533570725470781
3203,palm,-1.2084059715270996,-0.1346496045589447
3204,Show,-0.03215598315000534,-0.9768279790878296
3205,snakes,-0.6343256831169128,0.3404964506626129
3206,Somehow,-0.29278042912483215,-0.9831046462059021
3207,eager,0.040669720619916916,-0.9313756227493286
3208,plainly,0.04311930015683174,-0.5186363458633423
3209,dragonglass,-0.7862259149551392,-0.3787546455860138
3210,woolen,-1.312889575958252,0.7232276797294617
3211,melting,-1.585276484489441,0.06582318991422653
3212,Tickler,-0.4281838536262512,-0.3048941195011139
3213,Polliver,-0.069198377430439,-0.4029853641986847
3214,Elsewise,-0.053334884345531464,-0.8638094067573547
3215,Lyanna,0.42643478512763977,-0.7956365346908569
3216,spring,-0.4496889114379883,-0.5804808139801025
3217,Titan,-0.023975258693099022,0.2643994092941284
3218,pyramids,-0.3180612623691559,0.2782140374183655
3219,Waters,0.982546329498291,-0.45262783765792847
3220,form,-0.5263145565986633,-0.11683744937181473
3221,cared,0.01891358755528927,-1.3133219480514526
3222,storms,-0.046290528029203415,-0.5267860889434814
3223,practice,-0.6046422719955444,-0.7004646062850952
3224,coast,0.14664040505886078,0.31511178612709045
3225,account,0.35362207889556885,-0.5394114851951599
3226,Crakehall,1.3598148822784424,0.6088416576385498
3227,market,-0.4891073703765869,0.4367935061454773
3228,beggar,0.19186899065971375,-0.8395314812660217
3229,gets,-0.2486342489719391,-1.0348137617111206
3230,vengeance,0.4435349106788635,-1.0135382413864136
3231,sees,0.27726221084594727,-1.193782925605774
3232,crawl,-1.1827572584152222,-0.9255154132843018
3233,slope,-1.290019154548645,0.28857678174972534
3234,charred,-1.2616703510284424,0.6425603628158569
3235,granted,1.0090503692626953,-0.6583911776542664
3236,Death,-0.054392606019973755,-0.7158582210540771
3237,rusted,-0.9543970227241516,0.5627294778823853
3238,family,1.0163910388946533,-0.5818686485290527
3239,jaws,-1.5294702053070068,0.23370212316513062
3240,Giant,-0.06637737154960632,0.17191891372203827
3241,continue,0.818070113658905,-0.9213069677352905
3242,Since,0.7405368089675903,-0.49387532472610474
3243,comfortable,-0.0037576358299702406,-0.6642470359802246
3244,legged,-0.29378873109817505,0.3322414755821228
3245,Dawn,0.05532178655266762,-0.0439884252846241
3246,swirled,-1.2975831031799316,0.5251369476318359
3247,mortal,0.23423855006694794,-0.5663468837738037
3248,mist,-1.4469079971313477,0.32129397988319397
3249,turncloak,0.8612443804740906,-0.8925009369850159
3250,boom,-0.5427232384681702,0.9229788184165955
3251,elk,-0.7751287221908569,0.17411841452121735
3252,Hobb,-0.11773143708705902,-0.12055543065071106
3253,Justin,0.3246545195579529,-0.6353449821472168
3254,Garin,0.24509385228157043,-0.38768649101257324
3255,crashing,-1.4228812456130981,0.21817275881767273
3256,freedom,0.5336970090866089,-1.0830657482147217
3257,shrieked,-0.5205308198928833,-0.21445722877979279
3258,numbers,0.5083009600639343,-0.5416004061698914
3259,roughspun,-1.1755410432815552,0.8230664134025574
3260,owe,0.7551628947257996,-1.4664883613586426
3261,dirty,-1.387060523033142,-0.16395899653434753
3262,vaulted,-1.0697760581970215,0.5185418725013733
3263,jagged,-1.5904017686843872,0.6993166208267212
3264,hissed,-0.9679150581359863,0.2961036264896393
3265,putting,-0.3963089883327484,-0.7083724141120911
3266,trunk,-1.6456975936889648,0.44995900988578796
3267,Brune,0.36854809522628784,-0.3834879398345947
3268,guarded,0.011706160381436348,-0.1521124243736267
3269,rotten,-1.409827470779419,-0.0607183501124382
3270,recognized,0.12273041158914566,-0.20577141642570496
3271,shiver,-1.1218721866607666,-0.788547694683075
3272,raced,-1.0084017515182495,0.43591374158859253
3273,deserted,-0.3734336793422699,-0.12827065587043762
3274,cloud,-1.5718121528625488,0.30921420454978943
3275,sip,-0.3182658553123474,-0.6272466778755188
3276,shiny,-1.2400121688842773,0.48456934094429016
3277,northern,0.23933494091033936,0.09712080657482147
3278,rank,-0.3824399709701538,0.1582961529493332
3279,snarling,-1.4769387245178223,0.19386263191699982
3280,finest,0.27319538593292236,-0.11378522217273712
3281,reward,0.8703218102455139,-1.150748372077942
3282,sailing,0.3200340270996094,-0.17592184245586395
3283,curved,-1.1607015132904053,0.7937420010566711
3284,screams,-1.0459487438201904,-0.3411579132080078
3285,grandsons,0.8806155920028687,0.027532443404197693
3286,casks,-0.6021735072135925,0.7894102931022644
3287,yesterday,-0.12194398045539856,-0.6162645816802979
3288,sliding,-1.4996269941329956,0.25136712193489075
3289,ram,-0.7845776677131653,0.35391613841056824
3290,ropes,-1.2562211751937866,0.16869434714317322
3291,bell,-0.5995680689811707,0.09424694627523422
3292,pouring,-0.9002771973609924,-0.04348447918891907
3293,masters,0.588407576084137,-0.07751587778329849
3294,doubts,0.2442292720079422,-1.0122352838516235
3295,betray,0.4989117383956909,-1.7143678665161133
3296,hodor,-0.8770453929901123,0.018720965832471848
3297,Wendel,0.424914687871933,-0.12550677359104156
3298,stumbling,-1.204753041267395,-0.07865462452173233
3299,crust,-1.637182354927063,0.5853940844535828
3300,Cortnay,1.0582166910171509,-0.5663151144981384
3301,Seastone,0.8536121249198914,-0.7692562341690063
3302,Chair,0.8290661573410034,-0.7473810911178589
3303,elephants,-0.49186912178993225,-0.2181771844625473
3304,Qartheen,0.292191743850708,0.5093072056770325
3305,sins,0.7349728941917419,-1.1172140836715698
3306,Edwyn,0.5178845524787903,-0.06122205778956413
3307,broth,-0.8407782912254333,-0.28020694851875305
3308,Tyrosh,0.5629439949989319,-0.130126491189003
3309,mists,-1.3458459377288818,0.2565336227416992
3310,Garlan,1.0955458879470825,-0.5965901017189026
3311,Roslin,0.7391073107719421,-0.8114575743675232
3312,Shy,-0.2607497572898865,-0.1498127579689026
3313,Lemore,-0.028384339064359665,-0.625209629535675
3314,kingsmoot,0.6486250758171082,-0.5432329177856445
3315,Frog,0.4592863619327545,-0.6587778925895691
3316,Tyene,0.4557843804359436,-0.9790964722633362
3317,Holiness,1.005833625793457,-1.0547329187393188
3318,sparrows,0.0408872626721859,-0.2528010904788971
3319,deer,-0.811027467250824,0.1445596069097519
3320,warn,-0.04083160310983658,-1.0186614990234375
3321,woken,-0.3127335011959076,-1.114671230316162
3322,curtain,-1.2629425525665283,0.32109951972961426
3323,envoy,1.358583927154541,-0.05019969493150711
3324,jars,-0.58368319272995,0.4296583831310272
3325,rare,0.13692380487918854,-0.21887531876564026
3326,sleeves,-1.1971031427383423,0.8874111175537109
3327,crabs,-0.20924639701843262,0.702975332736969
3328,shift,-1.270606279373169,-0.15492025017738342
3329,barrels,-1.1549280881881714,0.7283241152763367
3330,shutters,-1.3606115579605103,-0.1387331634759903
3331,Lothor,0.3864211142063141,-0.6150240898132324
3332,beaten,-0.390264630317688,-0.2912091612815857
3333,losing,0.05635051429271698,-0.8127094507217407
3334,fate,0.5856484174728394,-0.9467614889144897
3335,threatened,-0.15129755437374115,-0.6649638414382935
3336,act,0.4059089720249176,-1.3308894634246826
3337,accused,1.3067151308059692,-0.17039701342582703
3338,alleys,-0.7134933471679688,0.6143351793289185
3339,gust,-1.5208085775375366,0.04197832942008972
3340,abed,-0.020121954381465912,-0.46112802624702454
3341,flickering,-1.3764251470565796,0.29912781715393066
3342,roll,-0.8751961588859558,-0.43803897500038147
3343,immense,-0.6799119114875793,0.812082827091217
3344,edged,-0.8151823282241821,-0.17942193150520325
3345,awaits,0.39162135124206543,-0.9062871336936951
3346,lover,0.7008867859840393,-0.10527780652046204
3347,Genna,1.4396977424621582,0.06717053800821304
3348,stirring,-1.1940494775772095,-0.0915970653295517
3349,knowledge,0.3770618438720703,-0.8726130127906799
3350,visor,-0.9301254749298096,0.2340179979801178
3351,racing,-0.9235579967498779,0.26814600825309753
3352,Silence,0.8358292579650879,0.052392467856407166
3353,lads,0.5645977258682251,-0.6415281295776367
3354,largest,-0.005029826890677214,0.5620865821838379
3355,Lyseni,0.37377071380615234,0.16149751842021942
3356,ordered,0.11979322880506516,-0.24936537444591522
3357,harbor,-0.22911955416202545,0.6664418578147888
3358,crone,0.0237731896340847,-0.13306863605976105
3359,Doreah,-0.7731649875640869,-0.539189338684082
3360,boast,0.40810737013816833,-0.4239218533039093
3361,Corn,-0.30164092779159546,0.11332593113183975
3362,followers,0.4220210015773773,0.2680615782737732
3363,audience,0.2620490789413452,-0.7144213914871216
3364,comely,0.3480724096298218,-0.5197234749794006
3365,Cerwyn,0.903484046459198,0.593852698802948
3366,shaved,-0.6123708486557007,0.16219373047351837
3367,turtle,-0.7692121267318726,0.31427881121635437
3368,blows,-0.574454665184021,-0.3924063444137573
3369,ankle,-1.5462768077850342,0.049352727830410004
3370,prisoners,0.5523722767829895,-0.3134174644947052
3371,pearls,-0.5077654123306274,0.6825510263442993
3372,Hunter,1.0414162874221802,0.2347201555967331
3373,Swords,0.6085860729217529,-0.14533786475658417
3374,Corbray,0.8971792459487915,-0.22922058403491974
3375,Cleon,0.824840247631073,-0.27209171652793884
3376,Emmett,0.06310568749904633,-0.6253216862678528
3377,Crabb,-0.03432130068540573,-0.4085787832736969
3378,Nimble,-0.17902500927448273,-0.4694959223270416
3379,uneasy,-0.23427914083003998,-1.0844628810882568
3380,arched,-1.054782509803772,1.1991512775421143
3381,wing,-0.6636783480644226,0.1489255726337433
3382,draped,-1.0434768199920654,0.717225968837738
3383,Within,-0.4481119215488434,0.5491880178451538
3384,honors,0.7778588533401489,-0.6958794593811035
3385,helpless,-0.3217429220676422,-1.0319397449493408
3386,sank,-1.0088691711425781,-0.3319484293460846
3387,stableboy,-0.30448150634765625,-0.04256181791424751
3388,muttering,-0.8256033062934875,-0.12390956282615662
3389,Sword,0.8700420260429382,0.44286292791366577
